timestamp,network_element_id,technology,region,throughput_mbps,availability_pct,utilization_pct,latency_ms,rtwp_dbm,handover_success_rate_pct,call_drop_rate_pct,rach_success_rate_pct
2025-01-07 12:30:00,SITE_I,5G,North,201.15,99.723,75.03,21.78,-103.71,97.076,0.456,98.687
2025-01-07 12:30:00,SITE_J,4G,South,84.77,99.373,73.28,23.77,-105.86,98.683,0.258,98.148
2025-01-07 12:30:00,SITE_K,4G,West,85.36,99.546,73.32,25.46,-103.67,97.87,0.333,98.039
2025-01-07 12:30:00,SITE_L,4G,East,31.84,91.67,92.0,59.8,-82.87,87.786,3.681,91.164
2025-01-07 12:45:00,SITE_A,4G,South,86.6,99.292,75.76,21.9,-108.08,97.402,0.516,98.174
2025-01-07 12:45:00,SITE_B,4G,South,82.53,99.408,81.72,24.22,-108.18,97.228,0.36,97.912
2025-01-07 12:45:00,SITE_C,5G,North,210.32,99.328,73.46,23.31,-108.08,96.424,0.524,98.535
2025-01-07 12:45:00,SITE_D,4G,South,85.84,99.591,74.43,29.03,-104.61,98.804,0.606,98.385
2025-01-07 12:45:00,SITE_E,4G,West,82.95,99.505,73.8,23.92,-103.65,96.888,0.661,97.888
2025-01-07 12:45:00,SITE_F,4G,South,70.57,99.475,71.55,22.89,-104.86,97.723,0.501,97.797
2025-01-07 12:45:00,SITE_G,4G,West,82.18,99.704,73.03,19.25,-103.76,97.217,0.337,98.248
2025-01-07 12:45:00,SITE_H,4G,East,84.02,99.799,71.25,27.52,-107.83,97.306,0.313,98.222
2025-01-07 12:45:00,SITE_I,5G,North,210.09,99.55,75.78,25.61,-104.69,98.194,0.225,97.326
2025-01-07 12:45:00,SITE_J,4G,South,84.64,99.598,73.4,22.98,-102.85,97.835,0.367,98.279
2025-01-07 12:45:00,SITE_K,4G,West,87.79,99.131,72.59,24.85,-108.46,96.955,0.279,98.567
2025-01-07 12:45:00,SITE_L,4G,East,23.98,92.238,88.94,63.56,-84.74,88.533,3.546,90.82
2025-01-07 13:00:00,SITE_A,4G,South,83.94,99.503,73.61,24.78,-99.98,97.558,0.472,98.412
2025-01-07 13:00:00,SITE_B,4G,South,70.95,99.647,76.32,20.5,-108.58,97.714,0.565,98.052
2025-01-07 13:00:00,SITE_C,5G,North,208.34,100.0,77.69,20.57,-106.43,98.59,0.334,97.987
2025-01-07 13:00:00,SITE_D,4G,South,87.35,99.421,76.33,23.58,-105.29,98.105,0.272,98.247
2025-01-07 13:00:00,SITE_E,4G,West,81.1,99.993,74.48,26.85,-105.84,97.555,0.509,97.818
2025-01-07 13:00:00,SITE_F,4G,South,91.55,99.508,76.23,24.09,-105.15,97.095,0.409,97.395
2025-01-07 13:00:00,SITE_G,4G,West,77.45,99.458,79.64,26.03,-103.04,96.73,0.43,97.856
2025-01-07 13:00:00,SITE_H,4G,East,83.66,99.786,76.97,25.57,-107.82,96.989,0.551,98.809
2025-01-07 13:00:00,SITE_I,5G,North,209.92,99.493,78.52,24.06,-103.79,97.038,0.515,98.12
2025-01-07 13:00:00,SITE_J,4G,South,77.04,99.266,73.21,25.96,-106.39,97.692,0.189,98.575
2025-01-07 13:00:00,SITE_K,4G,West,80.04,99.617,76.17,24.27,-104.34,98.457,0.421,99.099
2025-01-07 13:00:00,SITE_L,4G,East,32.59,92.082,92.67,60.39,-84.1,88.174,3.525,91.847
2025-01-07 13:15:00,SITE_A,4G,South,95.36,99.598,78.78,25.4,-102.81,97.773,0.466,98.428
2025-01-07 13:15:00,SITE_B,4G,South,80.41,99.48,71.41,24.15,-104.14,97.85,0.323,98.586
2025-01-07 13:15:00,SITE_C,5G,North,212.36,100.0,77.42,21.8,-107.7,97.609,0.297,97.906
2025-01-07 13:15:00,SITE_D,4G,South,79.17,99.326,79.37,21.07,-105.85,96.785,0.229,98.088
2025-01-07 13:15:00,SITE_E,4G,West,85.04,99.155,70.44,19.26,-104.71,97.967,0.257,97.941
2025-01-07 13:15:00,SITE_F,4G,South,89.41,99.436,74.7,23.76,-105.89,97.111,0.431,97.647
2025-01-07 13:15:00,SITE_G,4G,West,75.94,99.292,77.14,25.32,-105.95,97.915,0.538,98.215
2025-01-07 13:15:00,SITE_H,4G,East,87.18,100.0,72.89,22.52,-101.8,97.03,0.416,97.949
2025-01-07 13:15:00,SITE_I,5G,North,216.82,99.145,74.8,20.91,-107.93,96.551,0.384,98.393
2025-01-07 13:15:00,SITE_J,4G,South,84.09,99.57,73.7,24.97,-103.54,97.563,0.421,98.014
2025-01-07 13:15:00,SITE_K,4G,West,93.73,99.742,74.69,22.65,-105.78,97.351,0.425,97.517
2025-01-07 13:15:00,SITE_L,4G,East,28.15,91.961,89.98,60.35,-84.94,88.203,3.487,91.395
2025-01-07 13:30:00,SITE_A,4G,South,87.29,100.0,77.11,21.51,-105.31,97.246,0.401,98.639
2025-01-07 13:30:00,SITE_B,4G,South,82.38,99.329,76.55,21.37,-106.75,97.691,0.221,98.007
2025-01-07 13:30:00,SITE_C,5G,North,214.28,98.95,69.72,20.13,-110.46,98.448,0.412,97.932
2025-01-07 13:30:00,SITE_D,4G,South,77.55,100.0,76.97,22.74,-102.56,97.694,0.35,97.957
2025-01-07 13:30:00,SITE_E,4G,West,81.05,99.195,78.33,21.96,-102.29,97.086,0.34,98.019
2025-01-07 13:30:00,SITE_F,4G,South,79.5,99.324,76.65,25.4,-104.4,96.905,0.34,97.969
2025-01-07 13:30:00,SITE_G,4G,West,92.5,99.796,78.64,21.58,-107.55,97.787,0.354,98.317
2025-01-07 13:30:00,SITE_H,4G,East,86.06,99.381,78.01,20.08,-104.78,97.839,0.57,98.254
2025-01-07 13:30:00,SITE_I,5G,North,216.29,99.858,82.01,23.65,-100.9,97.905,0.247,98.211
2025-01-07 13:30:00,SITE_J,4G,South,79.42,99.959,75.51,20.36,-103.23,98.161,0.36,98.021
2025-01-07 13:30:00,SITE_K,4G,West,85.01,98.957,77.13,26.38,-106.3,98.422,0.499,98.169
2025-01-07 13:30:00,SITE_L,4G,East,32.57,92.479,90.43,60.79,-86.07,87.94,3.57,90.928
2025-01-07 13:45:00,SITE_A,4G,South,81.48,99.845,76.45,22.04,-101.49,98.557,0.501,97.722
2025-01-07 13:45:00,SITE_B,4G,South,86.04,99.677,70.25,25.38,-104.58,98.061,0.369,98.394
2025-01-07 13:45:00,SITE_C,5G,North,212.66,99.557,76.47,22.73,-107.37,96.479,0.338,98.516
2025-01-07 13:45:00,SITE_D,4G,South,78.81,99.818,79.17,23.95,-105.33,98.012,0.516,98.11
2025-01-07 13:45:00,SITE_E,4G,West,84.42,99.256,75.86,18.87,-105.59,97.073,0.391,97.882
2025-01-07 13:45:00,SITE_F,4G,South,74.43,99.304,73.57,25.13,-106.28,97.076,0.281,98.657
2025-01-07 13:45:00,SITE_G,4G,West,82.88,99.582,70.37,19.49,-106.8,98.312,0.291,97.95
2025-01-07 13:45:00,SITE_H,4G,East,84.06,99.312,76.44,21.34,-107.2,98.859,0.306,98.518
2025-01-07 13:45:00,SITE_I,5G,North,205.29,99.038,74.73,20.32,-105.79,97.102,0.525,97.583
2025-01-07 13:45:00,SITE_J,4G,South,87.38,99.586,74.31,21.48,-104.66,97.613,0.439,98.092
2025-01-07 13:45:00,SITE_K,4G,West,78.27,99.764,74.99,21.77,-107.0,97.961,0.538,98.43
2025-01-07 13:45:00,SITE_L,4G,East,32.61,92.352,88.91,64.27,-87.12,87.878,3.423,91.025
2025-01-07 14:00:00,SITE_A,4G,South,92.65,99.428,76.26,17.18,-104.14,97.999,0.412,97.773
2025-01-07 14:00:00,SITE_B,4G,South,78.0,99.334,71.37,26.15,-104.06,98.222,0.371,97.894
2025-01-07 14:00:00,SITE_C,5G,North,206.49,99.361,73.52,25.44,-103.17,97.635,0.234,98.318
2025-01-07 14:00:00,SITE_D,4G,South,82.45,99.922,77.69,23.28,-109.2,97.432,0.335,98.362
2025-01-07 14:00:00,SITE_E,4G,West,78.29,99.579,68.35,20.23,-106.76,97.227,0.439,97.538
2025-01-07 14:00:00,SITE_F,4G,South,80.79,99.315,77.06,22.62,-106.93,96.961,0.345,97.541
2025-01-07 14:00:00,SITE_G,4G,West,92.13,99.499,72.26,20.89,-107.41,97.686,0.235,98.129
2025-01-07 14:00:00,SITE_H,4G,East,86.87,99.324,71.96,24.68,-107.26,97.361,0.412,97.958
2025-01-07 14:00:00,SITE_I,5G,North,204.01,99.332,76.02,21.54,-104.09,97.372,0.339,97.91
2025-01-07 14:00:00,SITE_J,4G,South,85.16,99.838,75.37,21.07,-102.81,97.057,0.573,98.136
2025-01-07 14:00:00,SITE_K,4G,West,79.61,99.668,74.07,23.89,-104.82,96.81,0.393,98.401
2025-01-07 14:00:00,SITE_L,4G,East,29.96,92.377,90.94,59.52,-84.58,87.754,3.536,91.144
2025-01-07 14:15:00,SITE_A,4G,South,77.81,99.732,81.7,24.09,-109.06,97.287,0.272,98.083
2025-01-07 14:15:00,SITE_B,4G,South,87.43,99.285,80.65,17.24,-105.5,97.69,0.278,97.765
2025-01-07 14:15:00,SITE_C,5G,North,213.78,100.0,81.14,22.31,-102.3,97.466,0.492,98.116
2025-01-07 14:15:00,SITE_D,4G,South,78.33,99.981,80.59,22.16,-103.13,97.427,0.618,97.603
2025-01-07 14:15:00,SITE_E,4G,West,83.11,99.066,70.24,22.77,-105.9,96.994,0.484,98.719
2025-01-07 14:15:00,SITE_F,4G,South,86.56,98.937,76.02,23.66,-106.68,97.673,0.349,97.872
2025-01-07 14:15:00,SITE_G,4G,West,78.09,99.75,78.88,22.72,-103.03,98.263,0.413,98.169
2025-01-07 14:15:00,SITE_H,4G,East,86.35,99.249,76.64,23.3,-107.61,96.853,0.301,98.405
2025-01-07 14:15:00,SITE_I,5G,North,208.31,99.492,79.1,23.89,-106.29,97.006,0.431,97.812
2025-01-07 14:15:00,SITE_J,4G,South,90.27,99.574,75.39,21.09,-103.76,98.064,0.386,98.571
2025-01-07 14:15:00,SITE_K,4G,West,81.98,99.481,81.26,22.26,-103.92,97.305,0.428,98.478
2025-01-07 14:15:00,SITE_L,4G,East,24.9,91.788,91.7,60.32,-82.66,88.135,3.686,91.279
2025-01-07 14:30:00,SITE_A,4G,South,93.39,100.0,73.07,25.96,-103.12,97.935,0.519,98.076
2025-01-07 14:30:00,SITE_B,4G,South,85.64,99.374,81.93,21.49,-107.56,97.091,0.395,98.175
2025-01-07 14:30:00,SITE_C,5G,North,214.45,99.509,73.52,23.97,-102.67,97.604,0.487,98.233
2025-01-07 14:30:00,SITE_D,4G,South,82.7,99.71,75.69,25.01,-101.92,97.443,0.465,98.627
2025-01-07 14:30:00,SITE_E,4G,West,86.05,99.653,75.43,23.51,-103.96,97.196,0.23,98.165
2025-01-07 14:30:00,SITE_F,4G,South,83.15,99.986,75.89,24.12,-105.82,97.202,0.317,97.696
2025-01-07 14:30:00,SITE_G,4G,West,87.63,99.592,79.43,24.1,-104.51,96.509,0.591,98.216
2025-01-07 14:30:00,SITE_H,4G,East,73.58,99.568,72.57,21.31,-104.47,97.206,0.503,98.154
2025-01-07 14:30:00,SITE_I,5G,North,212.0,99.67,75.76,23.43,-104.72,98.247,0.484,97.924
2025-01-07 14:30:00,SITE_J,4G,South,78.44,99.262,76.28,20.79,-106.31,96.828,0.493,98.465
2025-01-07 14:30:00,SITE_K,4G,West,88.39,99.358,69.72,21.33,-107.69,96.821,0.514,98.101
2025-01-07 14:30:00,SITE_L,4G,East,30.85,92.331,86.94,61.23,-87.91,88.126,3.607,90.544
2025-01-07 14:45:00,SITE_A,4G,South,88.14,99.567,73.64,20.6,-104.52,97.747,0.368,97.808
2025-01-07 14:45:00,SITE_B,4G,South,87.81,99.855,77.86,26.18,-106.3,96.792,0.441,98.039
2025-01-07 14:45:00,SITE_C,5G,North,214.94,99.189,72.11,23.14,-104.65,97.837,0.39,97.433
2025-01-07 14:45:00,SITE_D,4G,South,101.26,99.51,83.67,22.75,-107.11,97.341,0.51,98.448
2025-01-07 14:45:00,SITE_E,4G,West,85.54,99.482,75.39,22.7,-102.61,97.958,0.306,97.609
2025-01-07 14:45:00,SITE_F,4G,South,77.87,99.393,75.66,22.89,-103.74,97.493,0.56,98.404
2025-01-07 14:45:00,SITE_G,4G,West,84.09,99.047,76.05,24.0,-106.43,96.922,0.509,97.813
2025-01-07 14:45:00,SITE_H,4G,East,84.83,99.509,76.34,21.08,-105.24,97.016,0.407,98.402
2025-01-07 14:45:00,SITE_I,5G,North,214.48,99.948,74.21,22.44,-102.45,97.788,0.524,98.981
2025-01-07 14:45:00,SITE_J,4G,South,79.78,99.743,73.2,26.13,-107.38,97.959,0.345,98.422
2025-01-07 14:45:00,SITE_K,4G,West,90.34,99.307,70.59,22.48,-105.77,96.858,0.199,98.687
2025-01-07 14:45:00,SITE_L,4G,East,91.46,99.319,74.12,24.62,-103.35,98.39,0.462,97.79
2025-01-07 15:00:00,SITE_A,4G,South,87.96,99.291,74.8,25.23,-106.81,97.463,0.277,97.805
2025-01-07 15:00:00,SITE_B,4G,South,81.27,99.989,75.1,28.29,-103.09,97.991,0.291,98.139
2025-01-07 15:00:00,SITE_C,5G,North,204.28,99.407,73.63,22.92,-103.35,97.369,0.484,97.614
2025-01-07 15:00:00,SITE_D,4G,South,86.24,99.369,75.76,24.73,-107.88,98.235,0.381,98.945
2025-01-07 15:00:00,SITE_E,4G,West,84.36,99.896,75.18,23.53,-104.77,97.39,0.374,98.29
2025-01-07 15:00:00,SITE_F,4G,South,86.74,99.57,76.56,19.96,-103.19,97.129,0.235,98.939
2025-01-07 15:00:00,SITE_G,4G,West,91.05,99.497,78.21,22.34,-105.94,97.203,0.336,98.096
2025-01-07 15:00:00,SITE_H,4G,East,80.43,98.645,74.45,21.06,-104.41,97.38,0.463,98.205
2025-01-07 15:00:00,SITE_I,5G,North,203.67,99.12,71.28,21.27,-106.41,97.96,0.419,97.456
2025-01-07 15:00:00,SITE_J,4G,South,79.62,99.489,71.99,23.16,-106.68,97.433,0.343,98.245
2025-01-07 15:00:00,SITE_K,4G,West,91.2,99.768,71.76,28.02,-102.64,97.157,0.313,98.336
2025-01-07 15:00:00,SITE_L,4G,East,87.52,100.0,76.53,21.67,-106.01,97.813,0.266,98.798
2025-01-07 15:15:00,SITE_A,4G,South,81.28,99.788,78.6,29.11,-105.61,97.361,0.367,98.269
2025-01-07 15:15:00,SITE_B,4G,South,80.78,99.864,78.02,22.49,-106.42,97.282,0.353,98.398
2025-01-07 15:15:00,SITE_C,5G,North,210.97,99.747,79.46,23.6,-103.81,98.728,0.457,98.004
2025-01-07 15:15:00,SITE_D,4G,South,83.66,99.0,76.64,21.9,-106.78,97.067,0.514,98.096
2025-01-07 15:15:00,SITE_E,4G,West,87.82,99.616,75.6,22.23,-104.01,97.287,0.416,98.642
2025-01-07 15:15:00,SITE_F,4G,South,90.59,99.369,76.12,24.17,-104.53,97.882,0.477,98.935
2025-01-07 15:15:00,SITE_G,4G,West,94.78,99.451,79.98,23.88,-105.35,97.804,0.377,98.183
2025-01-07 15:15:00,SITE_H,4G,East,78.52,99.524,77.8,24.44,-104.27,98.368,0.613,98.399
2025-01-07 15:15:00,SITE_I,5G,North,217.99,99.605,75.26,24.92,-105.14,96.32,0.374,97.598
2025-01-07 15:15:00,SITE_J,4G,South,82.06,99.336,73.38,20.9,-107.4,97.177,0.363,98.081
2025-01-07 15:15:00,SITE_K,4G,West,85.29,99.712,71.97,21.25,-101.67,97.879,0.322,97.699
2025-01-07 15:15:00,SITE_L,4G,East,81.51,99.424,77.05,18.4,-106.93,98.4,0.402,98.225
2025-01-07 15:30:00,SITE_A,4G,South,81.18,99.737,69.59,22.15,-109.16,97.49,0.355,97.548
2025-01-07 15:30:00,SITE_B,4G,South,89.05,99.707,78.09,19.99,-107.01,98.101,0.481,98.761
2025-01-07 15:30:00,SITE_C,5G,North,208.8,99.467,76.85,20.3,-104.61,98.768,0.364,97.559
2025-01-07 15:30:00,SITE_D,4G,South,86.06,99.23,74.68,25.18,-103.88,97.256,0.484,97.533
2025-01-07 15:30:00,SITE_E,4G,West,84.99,99.385,67.92,20.58,-105.03,97.873,0.402,98.082
2025-01-07 15:30:00,SITE_F,4G,South,88.05,99.582,77.99,24.15,-106.42,97.835,0.496,98.76
2025-01-07 15:30:00,SITE_G,4G,West,81.36,99.391,77.64,24.68,-106.02,97.164,0.357,98.232
2025-01-07 15:30:00,SITE_H,4G,East,79.56,99.626,69.82,21.34,-104.63,97.04,0.358,98.149
2025-01-07 15:30:00,SITE_I,5G,North,220.61,99.108,75.71,20.95,-107.12,97.062,0.384,98.774
2025-01-07 15:30:00,SITE_J,4G,South,89.87,99.363,74.2,24.18,-104.88,97.182,0.466,98.848
2025-01-07 15:30:00,SITE_K,4G,West,89.29,99.907,74.58,20.83,-109.0,96.464,0.38,98.403
2025-01-07 15:30:00,SITE_L,4G,East,88.22,99.573,72.84,24.31,-107.4,96.948,0.461,97.707
2025-01-07 15:45:00,SITE_A,4G,South,80.17,99.207,75.51,24.18,-103.77,97.21,0.383,98.494
2025-01-07 15:45:00,SITE_B,4G,South,81.35,99.226,73.08,21.78,-104.94,97.487,0.383,97.88
2025-01-07 15:45:00,SITE_C,5G,North,205.34,99.695,76.03,22.13,-105.11,98.106,0.393,98.197
2025-01-07 15:45:00,SITE_D,4G,South,91.64,99.821,73.08,25.14,-105.34,96.975,0.53,97.916
2025-01-07 15:45:00,SITE_E,4G,West,81.45,99.386,81.11,21.1,-106.21,97.329,0.453,98.172
2025-01-07 15:45:00,SITE_F,4G,South,80.66,99.687,79.07,19.75,-106.36,97.756,0.277,98.138
2025-01-07 15:45:00,SITE_G,4G,West,90.35,99.687,76.56,24.49,-104.35,97.331,0.496,98.01
2025-01-07 15:45:00,SITE_H,4G,East,83.19,99.003,73.57,23.16,-104.95,97.962,0.356,98.041
2025-01-07 15:45:00,SITE_I,5G,North,207.29,99.572,79.64,18.38,-105.98,97.325,0.187,98.15
2025-01-07 15:45:00,SITE_J,4G,South,82.23,99.368,71.69,22.83,-107.33,97.079,0.38,98.609
2025-01-07 15:45:00,SITE_K,4G,West,86.05,99.684,80.88,23.88,-107.09,97.219,0.314,98.146
2025-01-07 15:45:00,SITE_L,4G,East,81.94,99.217,77.77,24.99,-104.64,96.999,0.412,97.955
2025-01-07 16:00:00,SITE_A,4G,South,90.43,99.141,76.97,24.27,-103.21,97.598,0.367,99.157
2025-01-07 16:00:00,SITE_B,4G,South,79.61,99.715,75.06,23.69,-104.32,96.959,0.266,97.689
2025-01-07 16:00:00,SITE_C,5G,North,207.77,99.574,72.94,20.13,-103.16,96.731,0.448,97.899
2025-01-07 16:00:00,SITE_D,4G,South,90.09,99.342,69.72,22.92,-106.68,97.905,0.433,97.948
2025-01-07 16:00:00,SITE_E,4G,West,78.99,99.171,73.24,25.73,-105.29,97.974,0.252,97.432
2025-01-07 16:00:00,SITE_F,4G,South,79.27,99.697,74.13,24.78,-102.47,97.021,0.483,98.755
2025-01-07 16:00:00,SITE_G,4G,West,89.17,99.022,69.44,22.1,-105.82,97.921,0.303,98.366
2025-01-07 16:00:00,SITE_H,4G,East,78.58,99.604,73.63,23.72,-105.73,96.396,0.451,98.668
2025-01-07 16:00:00,SITE_I,5G,North,205.82,99.743,73.16,20.3,-106.22,97.408,0.268,98.74
2025-01-07 16:00:00,SITE_J,4G,South,76.35,99.338,72.23,25.71,-108.01,97.913,0.42,97.701
2025-01-07 16:00:00,SITE_K,4G,West,82.24,99.445,76.75,21.71,-103.74,97.524,0.445,97.848
2025-01-07 16:00:00,SITE_L,4G,East,82.79,99.533,75.24,22.92,-100.82,97.787,0.473,98.299
2025-01-07 16:15:00,SITE_A,4G,South,86.67,99.56,80.45,22.88,-103.34,98.543,0.465,98.086
2025-01-07 16:15:00,SITE_B,4G,South,80.33,99.351,76.18,26.57,-103.79,97.307,0.37,98.14
2025-01-07 16:15:00,SITE_C,5G,North,203.3,99.363,73.5,28.56,-103.15,96.963,0.243,97.678
2025-01-07 16:15:00,SITE_D,4G,South,91.07,99.095,79.83,23.48,-105.49,96.928,0.526,98.418
2025-01-07 16:15:00,SITE_E,4G,West,88.5,99.418,77.0,25.96,-103.81,96.972,0.452,98.502
2025-01-07 16:15:00,SITE_F,4G,South,92.38,99.675,78.3,24.23,-107.71,97.915,0.412,98.999
2025-01-07 16:15:00,SITE_G,4G,West,76.8,99.16,77.18,26.02,-105.24,97.443,0.421,98.006
2025-01-07 16:15:00,SITE_H,4G,East,88.94,99.355,77.1,20.35,-101.56,96.44,0.294,99.101
2025-01-07 16:15:00,SITE_I,5G,North,210.51,99.302,71.17,22.13,-104.42,97.743,0.432,97.486
2025-01-07 16:15:00,SITE_J,4G,South,84.69,99.602,76.05,23.06,-107.46,97.039,0.521,97.89
2025-01-07 16:15:00,SITE_K,4G,West,80.39,99.411,71.35,24.27,-107.54,98.042,0.266,98.088
2025-01-07 16:15:00,SITE_L,4G,East,85.72,99.737,74.32,21.59,-102.16,97.591,0.383,97.473
2025-01-07 16:30:00,SITE_A,4G,South,84.96,99.499,70.93,21.44,-104.81,97.734,0.298,97.796
2025-01-07 16:30:00,SITE_B,4G,South,84.58,99.248,74.4,26.55,-105.09,98.011,0.275,97.893
2025-01-07 16:30:00,SITE_C,5G,North,206.05,99.169,69.69,23.39,-104.23,97.027,0.325,98.231
2025-01-07 16:30:00,SITE_D,4G,South,84.1,99.81,78.4,21.66,-105.14,97.0,0.55,98.307
2025-01-07 16:30:00,SITE_E,4G,West,88.97,99.391,78.06,24.49,-102.44,96.828,0.407,98.639
2025-01-07 16:30:00,SITE_F,4G,South,79.32,99.657,76.71,24.4,-104.33,97.809,0.443,98.674
2025-01-07 16:30:00,SITE_G,4G,West,80.41,99.602,78.66,21.43,-106.38,97.762,0.538,98.146
2025-01-07 16:30:00,SITE_H,4G,East,84.48,99.609,73.54,27.39,-106.85,97.545,0.411,97.325
2025-01-07 16:30:00,SITE_I,5G,North,205.79,99.094,77.16,19.61,-103.12,96.91,0.496,97.641
2025-01-07 16:30:00,SITE_J,4G,South,86.12,99.781,76.72,20.56,-102.74,97.773,0.164,98.244
2025-01-07 16:30:00,SITE_K,4G,West,98.17,99.835,73.5,24.09,-105.79,98.007,0.319,98.683
2025-01-07 16:30:00,SITE_L,4G,East,88.6,99.693,81.21,25.01,-102.96,98.063,0.471,98.386
2025-01-07 16:45:00,SITE_A,4G,South,80.61,99.301,76.3,24.22,-104.96,97.259,0.386,98.179
2025-01-07 16:45:00,SITE_B,4G,South,85.38,99.433,78.5,22.78,-106.29,97.46,0.29,99.005
2025-01-07 16:45:00,SITE_C,5G,North,213.28,99.496,79.25,22.59,-105.07,97.148,0.306,98.284
2025-01-07 16:45:00,SITE_D,4G,South,89.32,99.237,74.28,22.59,-103.46,97.284,0.475,98.486
2025-01-07 16:45:00,SITE_E,4G,West,80.69,99.412,75.24,22.13,-106.79,98.241,0.222,98.293
2025-01-07 16:45:00,SITE_F,4G,South,90.82,99.258,75.08,24.81,-111.08,97.475,0.243,98.585
2025-01-07 16:45:00,SITE_G,4G,West,80.04,100.0,72.14,23.9,-106.75,97.381,0.4,98.21
2025-01-07 16:45:00,SITE_H,4G,East,92.27,99.928,72.75,23.09,-107.33,96.804,0.333,98.873
2025-01-07 16:45:00,SITE_I,5G,North,201.56,99.673,76.38,21.51,-103.71,97.82,0.396,98.14
2025-01-07 16:45:00,SITE_J,4G,South,82.77,99.247,75.5,21.99,-104.68,97.195,0.334,97.982
2025-01-07 16:45:00,SITE_K,4G,West,90.35,99.087,80.32,24.54,-108.13,97.211,0.238,98.459
2025-01-07 16:45:00,SITE_L,4G,East,90.38,99.569,78.66,23.37,-103.06,97.646,0.401,98.509
2025-01-07 17:00:00,SITE_A,4G,South,83.22,99.937,74.05,24.13,-106.41,96.713,0.436,97.478
2025-01-07 17:00:00,SITE_B,4G,South,94.75,99.394,74.77,22.38,-104.72,97.67,0.316,97.178
2025-01-07 17:00:00,SITE_C,5G,North,204.5,99.354,75.84,23.37,-103.49,96.679,0.311,98.024
2025-01-07 17:00:00,SITE_D,4G,South,91.62,100.0,70.95,25.18,-104.83,97.778,0.268,98.742
2025-01-07 17:00:00,SITE_E,4G,West,72.89,99.106,74.19,21.81,-104.95,97.158,0.364,98.126
2025-01-07 17:00:00,SITE_F,4G,South,82.88,99.545,77.69,21.49,-102.3,97.525,0.526,98.063
2025-01-07 17:00:00,SITE_G,4G,West,79.67,99.524,82.69,20.27,-103.65,97.589,0.44,97.718
2025-01-07 17:00:00,SITE_H,4G,East,86.29,99.589,70.55,23.26,-105.49,97.323,0.395,98.635
2025-01-07 17:00:00,SITE_I,5G,North,212.29,99.187,76.49,22.91,-106.23,96.88,0.481,97.972
2025-01-07 17:00:00,SITE_J,4G,South,88.54,99.177,80.98,28.27,-103.92,98.148,0.355,97.979
2025-01-07 17:00:00,SITE_K,4G,West,89.97,99.545,70.88,23.15,-107.44,97.407,0.505,98.784
2025-01-07 17:00:00,SITE_L,4G,East,85.38,99.901,73.62,26.4,-106.45,97.095,0.354,97.901
2025-01-07 17:15:00,SITE_A,4G,South,86.59,99.876,75.05,23.62,-107.76,97.548,0.577,98.765
2025-01-07 17:15:00,SITE_B,4G,South,78.53,99.369,85.22,23.84,-101.97,98.297,0.288,98.49
2025-01-07 17:15:00,SITE_C,5G,North,210.94,100.0,80.89,21.34,-98.12,97.585,0.463,97.139
2025-01-07 17:15:00,SITE_D,4G,South,89.04,98.854,74.57,21.89,-104.07,97.59,0.459,98.698
2025-01-07 17:15:00,SITE_E,4G,West,78.98,99.439,72.46,21.16,-101.13,96.866,0.318,99.078
2025-01-07 17:15:00,SITE_F,4G,South,83.37,99.481,76.2,20.59,-106.84,97.192,0.504,98.469
2025-01-07 17:15:00,SITE_G,4G,West,80.85,99.46,77.34,18.23,-104.4,97.879,0.308,98.46
2025-01-07 17:15:00,SITE_H,4G,East,84.08,100.0,73.43,24.18,-107.94,97.538,0.482,97.99
2025-01-07 17:15:00,SITE_I,5G,North,215.6,99.776,75.43,22.46,-111.17,97.176,0.51,98.091
2025-01-07 17:15:00,SITE_J,4G,South,86.26,99.361,70.72,24.5,-107.46,97.369,0.436,97.929
2025-01-07 17:15:00,SITE_K,4G,West,91.85,100.0,72.57,21.46,-105.88,98.077,0.449,98.5
2025-01-07 17:15:00,SITE_L,4G,East,90.58,99.228,76.51,23.1,-104.14,98.075,0.385,97.921
2025-01-07 17:30:00,SITE_A,4G,South,78.74,100.0,74.87,20.26,-102.23,96.645,0.245,98.074
2025-01-07 17:30:00,SITE_B,4G,South,81.27,99.594,69.22,23.65,-102.44,97.009,0.362,97.879
2025-01-07 17:30:00,SITE_C,5G,North,211.6,99.177,71.4,22.7,-104.33,97.575,0.356,98.467
2025-01-07 17:30:00,SITE_D,4G,South,85.15,99.149,66.97,24.04,-105.51,96.945,0.563,98.846
2025-01-07 17:30:00,SITE_E,4G,West,90.37,99.568,65.51,25.35,-106.84,97.22,0.49,99.013
2025-01-07 17:30:00,SITE_F,4G,South,91.71,99.552,77.22,20.79,-108.25,98.04,0.432,97.621
2025-01-07 17:30:00,SITE_G,4G,West,83.76,99.685,77.72,24.26,-105.73,97.076,0.412,98.521
2025-01-07 17:30:00,SITE_H,4G,East,88.53,99.974,75.11,20.78,-102.83,97.541,0.272,98.449
2025-01-07 17:30:00,SITE_I,5G,North,217.06,99.615,79.27,22.03,-106.46,97.927,0.365,98.682
2025-01-07 17:30:00,SITE_J,4G,South,84.85,99.866,76.89,21.2,-108.98,97.891,0.457,97.793
2025-01-07 17:30:00,SITE_K,4G,West,87.99,99.917,72.88,19.13,-103.06,98.136,0.327,98.51
2025-01-07 17:30:00,SITE_L,4G,East,85.66,99.467,76.74,22.0,-107.2,97.703,0.427,97.181
